Location_Code,Whole_House_Pct,Flat_Pct
E01013163,0.9887820512820513,0.011217948717948718
E01013164,0.9458388375165125,0.05416116248348745
E01013197,0.9573283858998145,0.04267161410018553
E01013149,0.9979550102249489,0.002044989775051125
E01013150,0.9848484848484849,0.015151515151515152
E01013227,0.9533678756476683,0.046632124352331605
E01013228,0.9830985915492958,0.016901408450704224
E01013229,0.9882154882154882,0.011784511784511785
E01013131,0.717948717948718,0.28205128205128205
E01013132,0.9178294573643411,0.08217054263565891
E01013133,0.7982673267326733,0.2004950495049505
E01013134,0.8685714285714285,0.13142857142857142
E01013206,0.9079159935379645,0.09208400646203554
E01013207,0.9854838709677419,0.014516129032258065
E01013211,0.9878234398782344,0.0121765601217656
E01013212,0.6923076923076923,0.3076923076923077
E01013181,0.8678678678678678,0.13213213213213212
E01013182,0.8300153139356815,0.16998468606431852
E01013183,0.9571865443425076,0.04281345565749235
E01013184,0.7438848920863309,0.25611510791366904
E01013185,0.8905109489051095,0.10948905109489052
E01013186,0.9805068226120858,0.01949317738791423
E01013129,0.590738423028786,0.409261576971214
E01013151,0.9379699248120301,0.06203007518796992
E01013152,0.9140625,0.0859375
E01013155,0.9873015873015873,0.012698412698412698
E01013130,0.7398753894080997,0.2601246105919003
E01013135,0.7538860103626943,0.24611398963730569
E01013154,0.9746031746031746,0.025396825396825397
E01013156,0.8923766816143498,0.10762331838565023
E01013204,0.8824503311258278,0.11754966887417219
E01013205,0.8942486085343229,0.10575139146567718
E01013208,0.9646182495344506,0.0335195530726257
E01013209,0.748587570621469,0.2514124293785311
E01013210,0.9614678899082569,0.03853211009174312
E01013153,0.9833333333333333,0.015151515151515152
E01013157,0.99734395750332,0.0026560424966799467
E01013166,0.9649859943977591,0.03081232492997199
E01013167,0.9111111111111111,0.006060606060606061
E01013169,0.9243542435424354,0.07380073800738007
E01013189,0.8804841149773072,0.11951588502269289
E01013190,0.9839857651245552,0.01601423487544484
E01013191,0.9953846153846154,0.004615384615384616
E01013192,0.6518324607329843,0.3481675392670157
E01013194,0.9842180774748924,0.015781922525107604
E01013168,0.989159891598916,0.009485094850948509
E01013170,0.9435364041604755,0.0549777117384844
E01013171,0.9826224328593997,0.01579778830963665
E01013172,0.917963224893918,0.08203677510608204
E01013193,0.998661311914324,0.0013386880856760374
E01013213,0.7695852534562212,0.2304147465437788
E01013214,0.99079754601227,0.009202453987730062
E01013215,0.9858934169278997,0.014106583072100314
E01013216,0.9980806142034548,0.0019193857965451055
E01013217,0.9953125,0.0046875
E01013225,0.9888641425389755,0.011135857461024499
E01013254,0.7407834101382489,0.2315668202764977
E01013255,0.8743169398907104,0.12349726775956284
E01013256,0.9837251356238698,0.0162748643761302
E01013257,0.9823008849557522,0.015170670037926675
E01013258,0.9708333333333333,0.029166666666666667
E01013259,0.9588068181818182,0.041193181818181816
E01013303,0.9725806451612903,0.02258064516129032
E01013304,0.9882525697503671,0.011747430249632892
E01013305,0.9852289512555391,0.013293943870014771
E01013307,0.9588688946015425,0.04113110539845758
E01013288,0.9779086892488954,0.01914580265095729
E01013291,0.9266347687400319,0.0733652312599681
E01013292,0.9809402795425667,0.016518424396442185
E01013294,0.9754335260115607,0.024566473988439308
E01013270,0.9781609195402299,0.020689655172413793
E01013306,0.981021897810219,0.017518248175182483
E01013308,0.9704370179948586,0.02956298200514139
E01013309,0.9751724137931035,0.023448275862068966
E01013286,0.5496632996632996,0.19276094276094277
E01013287,0.9266943291839558,0.024896265560165973
E01013289,0.8848821081830791,0.011095700416088766
E01013290,0.988173455978975,0.005256241787122208
E01013293,0.9708879184861717,0.026200873362445413
E01013245,0.8895800933125972,0.10730948678071539
E01013246,0.9598214285714286,0.03720238095238095
E01013247,0.987688098495212,0.01094391244870041
E01013248,0.927860696517413,0.0708955223880597
E01013249,0.871261378413524,0.12613784135240572
E01013297,0.8694690265486725,0.12942477876106195
E01013300,0.774145616641902,0.22585438335809807
E01013302,0.9474605954465849,0.05253940455341506
E01013331,0.45601851851851855,0.5439814814814815
E01013296,0.776056338028169,0.22253521126760564
E01013298,0.9202898550724637,0.07971014492753623
E01013299,0.7433628318584071,0.2551622418879056
E01013330,0.5630630630630631,0.4369369369369369
E01013332,0.8244897959183674,0.17551020408163265
E01013295,0.9801324503311258,0.019867549668874173
E01013301,0.9150521609538003,0.08494783904619971
E01013333,0.9051204819277109,0.09487951807228916
E01013334,0.9466666666666667,0.05333333333333334
E01013310,0.917981072555205,0.08201892744479496
E01013312,0.7556346381969158,0.2443653618030842
E01013313,0.8608695652173913,0.1391304347826087
E01013314,0.8738461538461538,0.12615384615384614
E01013267,0.9791666666666666,0.020833333333333332
E01013268,0.9711864406779661,0.022033898305084745
E01013269,0.9629139072847682,0.03576158940397351
E01013271,0.9261992619926199,0.07380073800738007
E01013272,0.7017353579175705,0.25704989154013014
E01013273,0.9857512953367875,0.012953367875647668
E01013279,0.5444743935309974,0.4555256064690027
E01013285,0.9962756052141527,0.0037243947858473
E01013316,0.9767054908485857,0.02329450915141431
E01013321,0.9740634005763689,0.025936599423631124
E01013274,0.9883177570093458,0.011682242990654205
E01013275,0.990990990990991,0.009009009009009009
E01013276,0.8821989528795812,0.11780104712041885
E01013277,0.9984639016897081,0.0
E01013315,0.557356608478803,0.442643391521197
E01013317,0.9185441941074524,0.08145580589254767
E01013318,0.859375,0.140625
E01013319,0.8642105263157894,0.13578947368421052
E01013238,0.7553058676654182,0.24469413233458176
E01013240,0.7514231499051234,0.2409867172675522
E01013311,0.7137452711223203,0.2862547288776797
E01013320,0.8116385911179173,0.1883614088820827
E01013278,0.5329341317365269,0.46706586826347307
